1451918099,230.4100,231.3800,229.2750,229.6000,411800
1451918399,229.8200,231.3600,229.2000,230.2101,152600
1451918642,226.3500,229.9000,226.1700,229.9000,290900
1451918940,227.2000,227.2300,225.8401,226.6500,218200
1451919240,225.4200,227.2100,225.4200,227.1900,226200
1451919540,224.7100,226.7400,224.3300,225.4300,186100
1451919897,224.2300,224.7700,223.0500,224.7100,154700
1451920141,222.6700,224.3866,222.4000,224.3866,146600
1451920499,221.8800,223.0800,220.7458,222.8000,226800
1451920740,222.5400,223.1900,221.4600,221.7200,204000
1451921099,221.7520,223.0900,220.3800,222.6000,171400
1451921399,221.3700,222.2050,221.1700,221.7500,110300
1451921640,220.2300,221.6900,219.3900,221.2500,189100
1451921946,219.7900,220.1500,219.3000,220.0500,136100
1451922243,221.5400,221.9600,219.5100,219.7200,114500
1451922542,221.4700,221.6940,220.7400,221.6680,164900
1451922899,221.3600,221.6800,220.2500,221.3400,108900
1451923199,220.8220,221.4199,220.4200,221.3100,89500
1451923499,221.6900,221.7750,220.3900,220.6300,90000
1451923742,221.1686,221.7700,220.7700,221.6830,81100
1451924040,222.5900,222.7500,221.3000,221.3000,107600
1451924344,222.8000,223.3000,222.5500,222.7400,93900
1451924642,222.8900,223.1400,222.5200,222.9500,68900
1451924940,222.6000,223.0300,222.0401,222.9020,80200
1451925245,222.9000,223.0000,222.2900,222.4700,47300
1451925541,222.7000,222.9300,222.0800,222.8700,40700
1451925842,222.5000,222.8600,222.3600,222.7020,41900
1451926151,222.3993,222.6100,222.0500,222.5000,39700
1451926440,221.3700,222.5500,221.0800,222.4500,90700
1451926746,221.0100,221.7300,220.7300,221.2900,63400
1451927048,220.4990,221.2700,220.3301,221.1600,63800
1451927344,220.2100,220.6700,220.0600,220.4800,69000
1451927644,220.0920,220.7200,220.0700,220.2700,56000
1451927942,220.2100,220.4300,219.0000,220.0900,174000
1451928241,220.5083,220.9580,219.8695,220.0500,45800
1451928541,221.5500,221.7400,220.4800,220.4900,62000
1451928843,221.3400,221.5900,220.9640,221.4850,38600
1451929141,221.4900,221.5200,221.0700,221.1800,24100
1451929440,221.5020,221.9300,221.0100,221.4575,37100
1451929799,222.3300,222.4620,221.5600,221.5600,48200
1451930099,222.6500,222.9800,222.2700,222.3300,28700
1451930340,222.4200,222.8885,222.1000,222.7300,42500
1451930640,222.6900,222.7675,222.0900,222.4500,25200
1451930940,222.6300,222.8500,222.3700,222.6690,36300
1451931242,222.8300,223.2000,222.6100,222.7000,40100
1451931541,223.1000,223.4500,222.8400,222.8400,43000
1451931849,223.1830,223.3850,222.7500,222.9910,49900
1451932140,223.2108,223.3500,222.9500,223.1900,34800
1451932440,224.0000,224.1000,223.3600,223.3600,54500
1451932741,223.9800,224.1000,223.7350,224.0500,32000
1451933042,223.8650,224.0790,223.6300,224.0790,33000
1451933342,224.5900,224.8500,223.8300,223.8750,49000
1451933698,225.1700,225.4375,224.4139,224.4700,80400
1451933943,225.1220,225.3900,224.8600,225.1500,48800
1451934250,224.8140,225.1400,224.3600,225.0600,37100
1451934540,224.5900,224.8800,224.3400,224.7700,36200
1451934840,223.5064,224.6100,223.3500,224.5600,49200
1451935199,223.5400,223.8889,222.9600,223.6100,45200
1451935440,223.2400,223.6699,222.7600,223.4800,46000
1451935740,222.8300,223.4030,222.5900,223.0700,28600
1451936042,222.5617,222.7700,222.3900,222.6500,22600
1451936345,222.3700,222.6175,222.0268,222.4900,28000
1451936646,223.0900,223.1300,222.2000,222.2900,56900
1451936944,223.7000,223.8842,222.8700,223.1100,46000
1451937298,223.1170,223.8876,222.8600,223.6000,29700
1451937554,222.9750,223.4100,222.6600,223.0600,29800
1451937876,222.4275,223.1700,222.3300,222.8500,31400
1451938145,222.5140,223.0400,222.3000,222.3200,50200
1451938441,222.4500,222.7800,222.1900,222.5100,28300
1451938743,222.0800,222.4900,221.6600,222.4900,69200
1451939040,221.0400,222.0700,220.8300,222.0400,62100
1451939340,221.5160,221.7300,220.9700,221.0300,57400
1451939645,222.2600,222.6260,221.5370,221.5370,55400
1451939942,222.1608,222.3550,221.6960,222.2400,52400
1451940242,222.9975,223.1600,222.0900,222.1866,67600
1451940543,223.3950,223.6600,222.9150,223.0300,106300
1451940840,223.1299,223.4400,222.7300,223.3200,103600
1451941140,223.4100,223.6300,222.9000,223.1300,315700
1451941200,223.4100,223.4100,223.4100,223.4100,0
1452004441,226.3600,226.8900,225.0000,225.5400,0
1452004740,224.5500,226.6700,224.4053,226.2640,148700
1452005040,225.6700,225.6700,223.5000,224.6700,77700
1452005350,223.6100,226.2050,223.6100,225.5428,76400
1452005640,222.5000,224.0400,222.5000,223.8000,110800
1452005944,222.4500,222.7600,220.8500,222.7500,150100
1452006245,222.8400,223.3089,222.5300,222.5500,59500
1452006543,222.5000,223.5900,222.3800,222.8020,67400
1452006844,223.4450,223.5600,222.3800,222.5000,38500
1452007143,224.2300,224.6500,223.4800,223.6400,62500
1452007444,222.5481,224.3989,222.3700,224.1988,45100
1452007787,222.0682,222.6500,222.0682,222.4550,38100
1452008041,223.5500,224.0400,222.4000,222.6100,44100
1452008372,223.9700,223.9700,223.3401,223.5500,19000
1452008692,223.3650,224.2100,223.2100,224.0900,40900
1452008952,223.3400,223.4900,223.0500,223.2900,20000
1452009292,223.0660,223.3000,222.8800,223.3000,25800
1452009542,223.4100,223.4800,223.0000,223.1500,40000
1452009840,223.7200,224.2100,223.2400,223.4000,45000
1452010145,223.1800,224.0115,223.1700,223.8700,28300
1452010446,222.8300,223.2699,222.6500,223.1800,28300
1452010796,222.4400,222.9000,222.2300,222.7400,33300
1452011040,223.1250,223.2900,222.5600,222.5600,21600
1452011369,222.6700,223.4869,222.6700,223.0700,14600
1452011670,222.8400,222.8400,222.4300,222.6200,21900
1452011999,223.2600,223.3400,222.7300,222.9820,23600
1452012286,222.9156,223.3800,222.8670,223.3800,25700
1452012598,222.5800,222.8300,222.2500,222.6900,44400
1452012847,222.3300,222.8299,222.2000,222.5800,29600
1452013140,222.4700,222.5300,222.2100,222.3300,15000
1452013499,222.1400,222.4700,222.0200,222.3401,52800
1452013755,222.2600,222.3800,221.8200,222.1300,49800
1452014040,222.0100,222.5300,221.9100,222.3600,25800
1452014340,221.9000,222.0600,221.7000,222.0000,16600
1452014699,221.9000,221.9600,221.6500,221.8600,23200
1452014951,221.5400,221.9200,221.2700,221.9000,26600
1452015299,221.4500,221.9269,221.4200,221.4700,22700
1452015542,221.5200,221.7200,221.2900,221.4350,16100
1452015845,220.8200,221.7200,220.8200,221.5600,40300
1452016146,220.4900,221.0300,220.1600,220.7649,45400
1452016495,220.8000,220.9686,220.0000,220.3800,86300
1452016740,221.3900,221.6800,220.7800,220.8800,82500
1452017098,221.5999,221.7600,221.2815,221.5500,44000
1452017350,221.2700,221.6600,221.1300,221.6000,33100
1452017699,221.1984,221.6500,221.1500,221.1700,21200
1452017993,221.1800,221.3500,220.9600,221.2300,33500
1452018257,221.1600,221.2400,221.0200,221.1000,18300
1452018541,221.8700,221.8800,221.2100,221.2100,26800
1452018852,222.0900,222.1200,221.8300,221.9100,18300
1452019195,222.3400,222.4500,221.7600,222.0000,42000
1452019443,222.4900,222.6000,222.1915,222.2735,36200
1452019742,222.8800,222.8800,222.4050,222.4900,18900
1452020043,223.4450,223.7299,222.8600,222.9000,39600
1452020352,223.1300,223.4700,222.6700,223.4700,15800
1452020699,222.8500,223.1400,222.6900,223.1000,13100
1452020946,223.3067,223.3067,222.7500,222.8400,8300
1452021246,223.7300,223.8900,223.0801,223.1600,24500
1452021543,224.2900,224.2900,223.6700,223.7700,28200
1452021842,224.8400,224.9500,224.1401,224.3000,56800
1452022158,223.8900,224.9500,223.6200,224.8261,35400
1452022497,223.5950,223.9900,223.5600,223.9000,19400
1452022750,223.4300,223.7500,223.1760,223.5300,14500
1452023048,223.0400,223.5600,222.9900,223.3200,25300
1452023340,223.0100,223.2550,222.7700,223.1200,12800
1452023668,223.7700,224.6400,223.0320,223.0320,33200
1452023943,223.6100,224.0400,223.4300,223.7700,15300
1452024249,223.1800,223.7099,223.0800,223.6839,18400
1452024541,223.2600,223.5300,222.9100,223.1100,21900
1452024842,223.5000,223.5300,223.1100,223.2700,17800
1452025147,223.1730,223.6400,223.0500,223.5100,13600
1452025454,223.1200,223.5400,222.6800,222.9470,39900
1452025759,223.2900,223.5099,223.0100,223.0100,15900
1452026042,223.1900,223.5000,223.0700,223.3000,25800
1452026343,223.3900,223.4900,223.1300,223.3400,24800
1452026640,223.5200,223.8900,223.3700,223.4531,35100
1452026944,223.4600,223.6500,223.3100,223.6400,32500
1452027241,223.6100,223.7600,223.4800,223.5100,48300
1452027552,223.4200,223.7600,223.3660,223.7500,91300
1452027600,223.4300,223.4300,223.4300,223.4300,36200
1452090845,218.6000,219.6400,218.6000,219.1810,0
1452091140,217.9000,218.8499,217.6000,218.5900,141000
1452091497,217.2800,218.1700,216.2500,217.8700,302200
1452091740,218.0400,218.4115,216.5700,217.0300,121300
1452092041,218.0000,219.5600,217.5500,218.4100,64000
1452092397,218.0300,218.5250,217.6700,217.9552,55000
1452092640,217.0000,218.2900,216.4000,217.9200,124900
1452092940,216.8900,217.0000,215.9800,216.9000,99700
1452093244,217.0900,217.2500,216.2800,216.6600,46900
1452093542,216.8700,217.2100,216.4900,216.9900,49500
1452093840,218.2100,218.4900,216.9600,217.0100,90200
1452094198,218.9280,219.8800,218.1500,218.3200,78900
1452094493,218.2900,218.9700,218.0001,218.8600,47400
1452094743,218.1950,218.5400,217.9100,218.3000,43600
1452095045,218.0928,218.2800,217.8400,218.2300,29600
1452095397,218.1100,218.2200,217.6700,218.0600,59700
1452095645,217.9300,218.4400,217.8800,218.0800,47500
1452095945,218.0500,218.3100,217.8900,218.0200,37400
1452096298,219.1000,219.1000,218.0400,218.0400,41400
1452096548,218.9300,219.2200,218.6037,219.0950,30800
1452096847,218.2300,218.9500,218.2000,218.8191,21700
1452097143,218.4200,218.8099,217.8500,218.4899,123900
1452097493,219.0400,219.4000,218.5050,218.5500,43700
1452097750,218.8200,219.1700,218.6500,218.9100,111500
1452098043,218.3300,219.0100,218.1000,218.8400,31600
1452098340,218.2970,218.5100,218.0200,218.3800,31300
1452098642,217.9800,218.5100,217.8500,218.3300,38300
1452098956,218.2900,218.6000,218.0000,218.0300,28100
1452099255,218.0000,218.3073,217.9350,218.2803,19200
1452099563,217.2500,218.0900,217.1300,217.9550,40700
1452099849,217.2100,217.5100,217.0100,217.2300,49100
1452100140,217.3900,217.3900,217.0900,217.1500,34400
1452100450,217.4700,217.4700,217.1701,217.2900,17500
1452100751,217.3500,217.6200,217.1700,217.4100,35800
1452101057,216.9000,217.3500,216.9000,217.3500,37400
1452101341,216.9500,217.0799,216.7400,216.9600,32000
1452101652,217.0800,217.2330,216.7472,216.9000,44300
1452101942,217.1100,217.5100,216.9500,217.1600,27700
1452102242,217.1625,217.2700,216.8999,217.0600,27900
1452102541,216.8900,217.2700,216.8000,217.2000,14200
1452102894,216.7970,217.1999,216.7900,216.9200,16200
1452103144,216.9000,216.9700,216.7500,216.9100,14900
1452103496,216.8400,216.8400,216.6800,216.8000,24100
1452103740,216.5500,216.8600,216.4700,216.7900,39400
1452104097,216.5701,217.1691,216.4000,216.7100,37700
1452104340,216.6800,216.7600,216.4800,216.7599,17200
1452104648,216.8400,216.8400,216.4200,216.6000,29500
1452104940,217.0700,217.3540,216.7000,216.9300,26200
1452105253,217.2600,217.2600,216.7675,217.0600,38700
1452105546,216.9900,217.3900,216.9300,217.2683,0
1452105849,217.0000,217.2899,216.8600,216.9000,7400
1452106142,216.6100,216.8929,216.6100,216.8300,20800
1452106478,216.9700,217.2099,216.6530,216.6900,18000
1452106757,216.8600,216.9534,216.6200,216.9534,8100
1452107099,217.0900,217.2100,216.6000,216.8840,23700
1452107399,217.4200,217.4600,216.6900,217.0413,13900
1452107694,217.2500,217.4800,216.7900,217.4562,25000
1452107941,217.3200,217.7095,217.1300,217.1880,15100
1452108241,217.0610,217.5400,216.9000,217.5000,20200
1452108546,217.1400,217.3100,217.0100,217.1100,15200
1452108841,216.9000,217.1500,216.8500,217.0500,16900
1452109140,216.8032,217.0100,216.6411,216.9900,15400
1452109442,216.4200,216.8300,216.2500,216.7800,59100
1452109744,216.3750,216.6400,216.3400,216.4500,52400
1452110042,216.5500,216.8000,216.2800,216.3400,61200
1452110350,216.6500,216.7800,216.4700,216.5650,25600
1452110698,216.8500,216.8900,216.3500,216.5100,42700
1452110954,216.9200,216.9700,216.5100,216.6175,31300
1452111292,216.9020,217.2500,216.7000,216.8700,29100
1452111540,216.8500,216.9800,216.6000,216.9600,19000
1452111896,218.1316,218.1800,216.8900,216.9500,55100
1452112199,218.6600,218.7800,218.0100,218.0800,66900
1452112497,218.7800,218.9000,218.2600,218.4500,49200
1452112751,219.1800,219.3510,218.7150,218.7800,55800
1452113047,219.0600,219.3300,218.9500,219.1600,91300
1452113343,218.7000,219.0800,218.4201,219.0800,57300
1452113699,218.5900,218.7000,218.1100,218.6300,49200
1452113940,219.2320,219.3300,218.3850,218.6000,199600
1452114000,219.0400,219.0400,219.0400,219.0400,0
1452177296,216.6000,216.6000,213.7032,213.7032,0
1452177543,216.6580,218.4100,216.5100,216.9400,94800
1452177841,216.5350,217.6600,216.4500,216.6600,56200
1452178145,217.4100,217.5700,216.4800,216.6950,61400
1452178446,217.0500,217.9800,216.8100,217.4000,44100
1452178740,216.8200,217.3600,216.4300,217.1220,44300
1452179042,216.0200,217.1800,215.7000,216.7200,48500
1452179347,215.3000,215.9089,215.2000,215.8800,42000
1452179648,216.4300,216.4300,214.8600,215.2000,38200
