20150116,506.6889,506.7986,498.6310,498.6410,2298300
20150120,505.5121,511.0968,504.6305,509.6009,2227900
20150121,516.6216,517.8583,504.8141,505.8611,2268700
20150122,532.9269,534.8616,518.2771,520.0522,2676900
20150123,538.4716,540.6855,531.5406,534.1236,2281700
20150126,533.7446,537.5242,528.2198,537.0555,1543700
20150127,517.2100,529.2469,516.7712,528.5189,1904000
20150128,508.6036,521.5580,508.6036,521.3487,1683800
20150129,509.2618,509.6906,499.8277,509.6009,4186400
20150130,533.0565,538.3918,514.1085,514.4476,5606400
20150202,527.0330,531.5406,517.1302,530.2741,2849800
20150203,527.7910,531.9396,521.8273,526.5543,2038700
20150204,521.3287,531.2136,519.8428,527.7910,1663700
20150205,526.1355,527.0530,520.6605,522.3558,1849800
20150206,529.5461,535.7292,524.9687,526.1954,1749400
20150209,526.3848,530.5434,524.5798,526.5543,1267800
20150210,535.4698,536.2278,525.4773,527.8508,1749900
20150211,534.5025,536.9758,531.9176,533.8344,1377800
20150212,541.4435,543.3283,533.2090,535.7790,1620200
20150213,547.5068,548.4044,541.6429,541.8623,1900300
20150217,541.3538,548.4941,539.6085,545.3328,1616800
20150218,538.2223,543.9965,536.0383,539.9177,1453100
20150219,541.3836,541.6230,536.5369,536.5668,989100
20150220,537.4744,542.2612,534.3330,541.6429,1444400
20150223,530.4536,534.9703,527.9604,534.5823,1457900
20150224,534.6222,535.3203,526.8036,528.5489,1005100
20150225,542.3809,544.7244,533.9789,534.4327,1826000
20150226,553.9591,554.6173,540.0174,541.7227,2311500
20150227,556.8712,563.1639,551.3862,552.7225,2410200
20150302,569.7757,570.5835,557.2202,558.9953,2129600
20150303,572.0694,573.8146,564.9689,568.8881,1704800
20150304,571.8001,575.5298,566.4548,570.3042,1876800
20150305,573.7548,576.3277,571.8400,573.4456,1389600
20150306,566.1307,575.1011,565.2083,573.3060,1659100
20150309,567.2925,568.7086,561.9920,565.3079,1062100
20150310,553.4904,563.3034,553.2111,562.7051,1792300
20150311,549.6709,556.6118,549.1722,553.6201,1820800
20150312,553.9890,554.8467,548.9529,551.9945,1389600
20150313,545.8215,556.8712,542.7299,551.9846,1703600
20150316,552.9918,555.3253,544.5051,549.4415,1641000
20150317,549.3318,552.2837,546.4996,550.1995,1805500
20150318,557.9681,558.2474,545.5023,550.9872,2134500
20150319,556.4622,559.2645,554.6223,557.8584,1197300
20150320,558.8257,560.1820,557.5193,560.1122,2616900
20150323,557.2800,560.8203,554.3082,558.8956,1643800
20150324,568.6288,573.0168,559.6735,561.0197,2583300
20150325,557.2550,570.6932,557.2101,568.9380,2152300
20150326,553.6500,557.3698,549.1423,556.0634,1572600
20150327,546.8387,553.7597,546.6292,551.4859,1897500
20150330,550.5186,551.9546,546.6691,550.1097,1287500
20150331,546.4996,553.1912,545.2231,548.4941,1588000
20150401,541.0745,549.6310,538.0229,547.0979,1963100
20150402,534.0638,539.3691,532.3853,539.3691,1716400
20150406,535.2953,536.9358,528.1201,530.7628,1324400
20150407,535.5497,541.2041,534.5324,536.6068,1302900
20150408,540.1271,542.3609,536.9059,536.9059,1178500
20150409,539.2994,540.4662,534.0238,539.5487,1557900
20150410,538.5315,540.8052,535.8389,540.8052,1409500
20150413,537.6937,542.5704,535.8389,536.9358,1645300
20150414,528.9378,536.0981,526.6461,534.7817,2604100
20150415,531.0720,533.2659,521.7874,527.2524,2318800
20150416,532.3384,534.1236,528.1599,528.4492,1299900
20150417,522.6152,528.3893,519.5835,527.2125,2144100
20150420,533.9141,534.6222,523.0639,524.1609,1679300
20150421,532.5080,537.9131,532.2138,536.0383,1844800
20150422,537.8882,539.5986,530.2941,532.9368,1593600
20150423,545.5023,549.4515,538.7509,539.5187,4184900
20150424,563.5129,569.5762,555.7242,564.5500,4932500
20150427,555.3700,565.9500,553.2000,563.3900,2398000
20150428,553.6800,556.0200,550.3660,554.6400,1491000
20150429,549.0800,553.6800,546.9050,550.4700,1698800
20150430,537.3400,548.5900,535.0500,547.8700,2082200
20150501,537.9000,539.5400,532.1000,538.4300,1768200
20150504,540.7800,544.0700,535.0600,538.5300,1308000
20150505,530.8000,539.7400,530.3910,538.2100,1383100
20150506,524.2200,532.3800,521.0850,531.2400,1567000
20150507,530.7000,533.4600,521.7500,523.9900,1546300
20150508,538.2200,541.1500,525.0000,536.6500,1527600
20150511,535.7000,541.9800,535.4000,538.3700,905300
20150512,529.0400,533.2090,525.2600,531.6000,1634200
20150513,529.6200,534.3220,528.6550,530.5600,1252300
20150514,538.4000,539.0000,532.4100,533.7700,1403900
20150515,533.8500,539.2740,530.3800,539.1800,1971300
20150518,532.3000,534.8200,528.8500,532.0100,2003400
20150519,537.3600,540.6600,533.0400,533.9800,1966900
20150520,539.2700,542.9200,532.9720,538.4900,1430800
20150521,542.5100,543.8400,535.9800,537.9500,1462700
20150522,540.1100,544.1900,539.5100,540.1500,1176200
20150526,532.3200,539.0000,529.8800,538.1200,2406500
20150527,539.7900,540.5500,531.7100,532.8000,1525000
20150528,539.7800,540.6100,536.2500,538.0100,1029800
20150529,532.1100,538.6300,531.4500,537.3700,2597400
20150601,533.9900,536.7900,529.7600,536.7900,1904300
20150602,539.1800,543.0000,531.3300,532.9300,1939000
20150603,540.3100,543.5000,537.1100,539.9100,1717000
20150604,536.7000,540.5900,534.3200,537.7600,1348300
20150605,533.3300,537.2000,532.5200,536.3500,1388200
20150608,526.8300,534.1200,526.2400,533.3100,1520600
20150609,526.6900,529.2000,523.0100,527.5600,1455300
20150610,536.6900,538.3600,529.3500,529.3600,1815000
20150611,534.6100,538.9800,533.0200,538.4250,1217500
20150612,532.3300,533.1200,530.1600,531.6000,955800
20150615,527.2000,528.3000,524.0000,528.0000,1632700
20150616,528.1500,529.6400,525.5600,528.4000,1071800
20150617,529.2600,530.9800,525.1000,529.3700,1294200
20150618,536.7300,538.1500,530.7900,531.0000,1833100
20150619,536.6900,538.2500,533.0100,537.2100,1893500
20150622,538.1900,543.7400,537.5300,539.5900,1250300
20150623,540.4800,541.4990,535.2500,539.6400,1197500
20150624,537.8400,540.0000,535.6600,540.0000,1286600
20150625,535.2300,540.9000,535.2300,538.8700,1335700
20150626,531.6900,537.7600,531.3500,537.2600,2109100
20150629,521.5200,528.6100,520.5400,525.0100,1937800
20150630,520.5100,526.2500,520.5000,526.0200,2235600
20150701,521.8400,525.6900,518.2300,524.7300,1961000
20150702,523.4000,524.6500,521.0800,521.0800,1235900
20150706,522.8600,525.2500,519.0000,519.5000,1280500
20150707,525.0200,526.1800,515.1800,523.1300,1597200
20150708,516.8300,522.7340,516.1100,521.0500,1296700
20150709,520.6800,523.7700,520.3500,523.1200,1842300
20150710,530.1300,532.5600,525.5500,526.2900,1956700
20150713,546.5500,547.1100,532.4000,532.8800,2206500
20150714,561.1000,565.8490,546.7100,546.7600,3244100
20150715,560.2200,566.5030,556.7900,560.1300,1784600
20150716,579.8500,580.6800,565.0000,565.1200,4768300
20150717,672.9300,674.4680,645.0000,649.0000,11164900
20150720,663.0200,668.8800,653.0100,659.2400,5860900
20150721,662.3000,673.0000,654.3000,655.2100,3377200
20150722,662.1000,678.6400,659.0000,660.8900,3929300
20150723,644.2800,663.6300,641.0000,661.2700,3029100
20150724,623.5600,648.1700,622.5200,647.0000,3625700
20150727,627.2600,634.3000,620.5000,621.0000,2675400
20150728,628.0000,632.8300,623.3100,632.8300,1727300
20150729,631.9300,633.3600,622.6500,628.8000,1575100
20150730,632.5900,635.2200,622.0500,630.0000,1474200
20150731,625.6100,632.9100,625.5000,631.3800,1706100
20150803,631.2100,633.0560,625.3400,625.3400,1304500
20150804,629.2500,634.8100,627.1600,628.4200,1490900
20150805,643.7800,647.8600,633.1600,634.3300,2334300
20150806,642.6800,645.3790,632.2500,645.0000,1572600
20150807,635.3000,642.6800,629.7100,640.2300,1403900
20150810,633.7300,643.4400,631.2490,639.4800,1809200
20150811,660.7800,674.9000,654.2700,669.2000,5029200
20150812,659.5600,665.0000,652.2900,663.0800,2936700
20150813,656.4500,664.5000,651.6610,659.3220,1810700
20150814,657.1200,659.8550,652.6600,655.0100,1072100
20150817,660.8700,661.3800,651.2400,656.8000,1051700
20150818,656.1300,664.0000,653.4600,661.9000,1456100
20150819,660.9000,667.0000,654.1900,656.6000,2134100
20150820,646.8300,662.9900,642.9000,655.4600,2855300
20150821,612.4800,640.0500,612.3300,639.7800,4265200
20150824,589.6100,599.3300,565.0500,573.0000,5770300
20150825,582.0600,617.4500,581.1100,614.9100,3538000
20150826,628.6200,631.7100,599.0500,610.3500,4235900
20150827,637.6100,643.5900,622.0000,639.4000,3491300
20150828,630.3800,636.8800,624.5600,632.8200,1978700
20150831,618.2500,635.8000,617.6800,627.5400,2176700
20150901,597.7900,612.8600,594.1000,602.3600,3702100
20150902,614.3400,614.3400,599.7100,605.5900,2575600
20150903,606.2500,619.7100,602.8210,617.0000,1759600
20150904,600.7000,603.4700,595.2500,600.0000,2089000
20150908,614.6600,616.3100,604.1200,612.4900,2279500
20150909,612.7200,626.5200,609.6000,621.2200,1702100
20150910,621.3500,624.1600,611.4300,613.1000,1905300
20150911,625.7700,625.7800,617.4200,619.7500,1373500
20150914,623.2400,625.8600,619.4300,625.7000,1702300
20150915,635.1400,638.7000,623.7800,626.7000,2084400
20150916,635.9800,637.9500,632.3200,635.4700,1286500
20150917,642.9000,650.9000,635.0200,637.7900,2274700
